Packet,Epoch,Hadamard_Row,DAC0,DAC1,DAC2,DAC3,DAC4,DAC5,DAC6,DAC7,J+,J-,Delta_J,Scaled_Update
3436,11334,122,811,672,259,0,0,208,1693,0,6882,1566,-19551,26125
3437,11590,106,830,864,2051,0,1,208,1949,0,2787,1310,-19535,30220
3438,19016,58,810,1696,2,12,29,224,157,0,-9472,8735,-19071,17961
3439,17992,122,615,1184,3330,1,4,224,413,0,6908,7712,-19007,-31195
3440,18504,154,574,752,3842,0,2,224,669,0,-1286,8223,-18975,26147
3441,15431,90,614,288,1026,5,12,224,925,0,15110,5151,46753,-22993
3442,14663,42,539,736,3330,4094,4093,239,1181,16,27401,5919,46801,30252
3443,14151,74,579,816,2,1,2,224,1437,0,19211,6431,46769,-27094
3444,10568,106,543,1952,1282,4090,4082,239,1693,16,27389,10014,-18543,30264
3445,10824,90,611,1648,3074,4095,4095,239,1949,16,23294,9758,-18527,-31177
3446,10824,90,626,1760,1026,0,0,240,157,0,23294,9758,-18527,-31177
3447,10312,122,619,1888,1282,4095,4094,255,413,16,31484,9246,-18495,-22987
3448,5705,90,634,32,2050,7,18,240,669,0,-25842,4639,46753,-14777
3449,2120,58,531,1712,2050,4090,4082,255,925,16,-17636,1054,-18559,-6571
3450,2120,58,611,1520,1026,0,0,240,1181,0,-17636,1054,-18559,-6571
3451,1609,90,526,368,1794,4095,4094,255,1437,16,-25826,1566,-18591,1619
3452,585,26,627,1376,3330,1,4,240,1693,0,23322,2590,-18527,18007
3453,73,58,578,1264,770,4095,4094,255,1949,16,31512,3102,-18559,9817
3454,65097,25,578,1184,2050,4095,4094,271,157,16,23318,2590,-18591,1623
3455,328,234,567,1120,258,4095,4093,271,413,16,11033,3358,46897,-10662
3456,1608,58,606,944,770,2,5,256,669,0,-9452,4637,-18559,-31147
3457,1096,90,570,672,2,1,2,256,925,0,-17642,4125,-18527,26199
3458,840,74,562,880,2818,4095,4095,271,1181,16,-13545,4381,-18511,22102
3459,328,106,558,496,3842,0,2,256,1437,0,-21735,4893,-18543,30292
3460,5959,202,530,2016,1025,9,22,256,1693,0,2863,-737,46640,5694
3461,5703,218,322,880,2817,0,1,256,1949,0,6958,-481,46624,1599
3462,5703,218,271,176,1025,0,0,272,157,0,6958,-481,46624,1599
3463,3143,122,263,1072,1025,4092,4086,287,413,16,-17628,-3041,-18752,-22987
3464,2887,106,366,1648,1793,0,1,272,669,0,-13531,-3297,-18768,-18890
3465,3399,74,330,944,3841,0,2,272,925,0,-5341,-2785,-18800,-10700
3466,3399,74,363,1712,1,0,0,272,1181,0,-5341,-2785,-18800,-10700
3467,61769,9,371,608,3330,4084,4068,287,1437,16,11071,4382,-19247,-27112
3468,62281,41,563,928,2306,4095,4094,287,1693,16,19265,3870,-19279,30230
3469,60745,137,530,864,3074,4093,4090,287,1949,16,-21701,5406,-19375,5660
3470,61513,185,587,800,2306,1,3,288,157,0,-9410,6174,-19327,17951
3471,64072,25,558,1712,770,4092,4086,303,413,16,15176,8734,-19487,-22999
3472,65096,89,631,1392,2,2,4,288,669,0,-1212,9757,-19423,26149
3473,63816,169,618,1136,770,2,5,288,925,0,-21687,8477,-19343,5674
3474,62791,105,599,1760,2306,4094,4092,303,1181,16,-5299,9501,-19279,-10714
3475,63303,73,610,1712,1794,4095,4094,303,1437,16,2891,8990,-19247,-18904
3476,63303,73,603,1456,2,0,0,288,1693,0,2891,8990,-19247,-18904
3477,60487,249,614,432,2818,4,11,288,1949,0,-17600,11806,-19423,1587
3478,62279,105,518,800,1026,4093,4089,319,157,16,11079,13599,46225,30266
3479,58952,57,531,1632,3330,4090,4083,319,413,16,-1222,10271,-19103,17965
3480,57160,201,630,1072,770,3,7,304,669,0,27457,8480,46321,-18892
3481,54344,121,550,1712,2818,4091,4085,319,925,16,-17588,5663,-19039,1599
3482,54856,153,575,1200,1026,4095,4094,319,1181,16,-25782,5151,-19071,9793
3483,47945,73,638,672,1027,4085,4069,319,1437,16,-5275,12061,-19503,-10714
3484,42571,249,778,2032,2818,8,21,304,1693,0,-25776,17436,-19167,9787
3485,42827,233,598,1200,2818,0,1,304,1949,0,-29871,17180,-19151,13882
3486,40778,105,570,1760,3074,4092,4088,335,157,16,2889,15132,-19279,-18894
3487,40778,105,591,1264,2,0,0,320,413,0,2889,15132,-19279,-18894
3488,40778,105,570,880,770,0,0,320,669,0,2889,15132,-19279,-18894
3489,39754,169,586,688,3842,1,4,320,925,0,-13491,14107,-19215,30262
3490,40522,217,594,992,1026,1,3,320,1181,0,-25782,13339,-19263,-22983
3491,41546,153,559,1136,2050,4094,4092,335,1437,16,-9402,12315,-19199,26173
3492,39754,41,563,1520,1026,4093,4089,335,1693,16,27455,14107,-19087,-10684
3493,38474,121,578,496,770,2,5,320,1949,0,-17606,15387,-19167,-31159
3494,38218,105,555,544,2306,0,1,336,157,0,-21703,15131,-19183,30280
3495,40777,201,602,288,2050,4,10,336,413,0,2883,17691,46193,-10670
3496,40521,185,539,224,3330,0,1,336,669,0,6980,17435,46177,-6573
3497,45643,121,519,2016,2305,8,20,336,925,0,23344,22556,-19679,9791
3498,51788,249,359,32,1282,4086,4072,351,1181,16,-9448,16410,45473,-22953
3499,57675,137,515,1648,3073,9,23,336,1437,0,19201,10524,-19695,13934
3500,63817,9,375,304,1026,4086,4072,351,1693,16,-13543,4381,-20079,-18858
3501,62793,73,550,1008,1794,4094,4092,351,1949,16,2837,5406,-20143,30298
3502,1610,90,639,240,2,7,17,352,157,0,6950,9759,45665,-31125
3503,3658,218,526,1056,3074,4092,4088,367,413,16,-25810,11806,-19999,1651
3504,3146,186,558,928,1026,4095,4094,367,669,16,-17616,11294,-20031,9845
3505,5450,42,555,1568,2306,4092,4087,367,925,16,19239,13599,-20175,-18836
3506,5962,74,590,992,2,1,2,352,1181,0,11045,13087,-20207,-10642
3507,5450,106,594,1008,770,1,2,352,1437,0,2855,13599,-20239,-2452
3508,6218,154,594,992,1026,1,3,352,1693,0,15146,12831,-20287,-14743
3509,5962,170,574,800,3074,0,1,352,1949,0,19241,13087,-20303,-18838
3510,6730,218,558,1008,3842,4094,4093,383,157,16,31532,13855,-20255,-6547
3511,8522,106,590,416,1026,3,7,368,413,0,2867,15647,-20367,30324
3512,2635,250,775,1712,3074,9,23,368,669,0,31562,9760,-20735,-6517
3513,2379,10,610,1632,3074,4095,4095,383,925,16,27467,9504,44817,-10612
3514,61514,121,802,2016,1026,10,25,368,1181,0,-1180,15905,45217,18035
3515,61258,137,779,240,3075,4095,4095,383,1437,16,-5275,16161,45201,22130
3516,61770,169,614,1776,1794,4095,4094,383,1693,16,2919,15650,45169,13936
3517,59209,73,575,2032,2,4092,4086,383,1949,16,-21667,18210,-20527,-27014
3518,65355,201,786,1840,3842,9,24,384,157,0,11125,24356,45393,5778
3519,330,170,598,1504,2050,4095,4094,399,413,16,2935,24868,45361,-2412
3520,62539,217,551,1952,3330,4090,4083,399,669,16,-9340,21540,-20383,-14687
3521,63051,185,611,1760,1282,4095,4094,399,925,16,-1150,22052,-20415,-6497
3522,76,90,626,736,1026,4,10,384,1181,0,23416,19492,44961,-31063
3523,3915,106,518,1584,770,4090,4081,399,1437,16,19305,15653,-20335,-26952
3524,2379,10,590,1840,2818,4093,4090,399,1693,16,-5277,17188,-20239,-2370
3525,65355,169,603,352,1282,4,10,384,1949,0,-29863,19749,-20399,22216
3526,59465,57,527,1904,2049,9,23,400,157,0,6978,13860,44769,-6479
3527,64584,249,518,2016,2049,8,20,400,413,0,-9386,18978,44449,-22843
3528,63560,185,566,432,2818,1,4,400,669,0,7002,17955,44385,-6455
3529,64329,137,378,1584,1793,1,3,400,925,0,19287,18723,44337,5830
3530,65097,185,342,1648,3841,4094,4093,415,1181,16,6996,17955,44289,18121
3531,59466,25,370,32,2,4087,4074,415,1437,16,-17558,23585,43937,-22861
3532,58442,217,299,240,3073,1,4,400,1693,0,31590,24609,-21535,-6473
3533,57930,249,299,880,1025,4095,4094,415,1949,16,-25756,25121,-21567,-14663
3534,57930,249,279,352,257,0,0,416,157,0,-25756,25121,-21567,-14663
3535,60490,89,279,1376,257,4092,4086,431,413,16,-1170,27680,-21727,9923
3536,61513,153,378,1440,1,2,4,416,669,0,-17558,28704,-21663,-6465
3537,63050,57,323,1632,3329,4093,4090,431,925,16,7012,30241,-21759,18105
3538,62794,41,371,1888,3329,4095,4095,431,1181,16,11109,30497,-21743,14008
3539,55883,217,555,1888,1281,11,27,416,1437,0,31616,-28129,43361,-6499
3540,55883,217,530,288,2,0,0,416,1693,0,31616,-28129,43361,-6499
3541,56396,185,546,672,2050,4095,4094,431,1949,16,23426,-28641,43393,1691
3542,53835,25,630,816,770,4,10,432,157,0,-17544,-31202,43233,26257
3543,53323,57,562,928,2050,4095,4094,447,413,16,-9354,-31714,43265,-31089
3544,51787,217,558,96,2050,2,6,432,669,0,15228,32287,-22367,-6507
3545,51531,233,611,1648,3074,4095,4095,447,925,16,11133,32031,-22351,-10602
3546,51531,233,618,1696,2,0,0,432,1181,0,11133,32031,-22351,-10602
3547,55626,233,639,288,3330,6,16,432,1437,0,11117,27936,43441,-10586
3548,55882,249,542,544,3074,4095,4095,447,1693,16,15214,27680,43425,-14683
3549,52810,185,559,1952,1282,4091,4084,447,1949,16,-1182,30752,-22303,1713
3550,51529,105,551,1056,1282,4094,4091,463,157,16,-21667,29472,-22383,-18772
3551,51785,89,538,480,3074,4095,4095,463,413,16,-25762,29728,-22399,-22867
3552,51785,89,542,416,1026,0,0,448,669,0,-25762,29728,-22399,-22867
3553,52297,57,523,352,1282,4095,4094,463,925,16,-17572,30240,-22431,-14677
3554,48968,105,519,1392,2,4091,4083,463,1181,16,-29847,-31967,43313,-2402
3555,49992,41,535,688,3074,4094,4092,463,1437,16,-13467,32545,43377,-18782
3556,51016,105,542,32,3074,1,4,448,1693,0,2921,31522,43313,30366
3557,51528,73,515,240,1026,4095,4094,463,1949,16,-5269,31009,43345,-26980
3558,58442,249,379,624,1026,4085,4069,479,157,16,-25722,-27613,-21759,18103
3559,58698,233,546,416,2050,0,1,464,413,0,-29817,-27357,-21775,14008
3560,52299,89,518,1568,1025,10,25,464,669,0,7072,31781,43361,-14639
3561,46154,217,358,32,1026,4086,4072,479,925,16,-25672,25635,-21791,18153
3562,45898,201,335,1056,3329,0,1,464,1181,0,-21575,25891,-21775,14056
3563,47689,89,362,928,1,3,7,464,1437,0,7090,24100,-21663,-14609
3564,48457,137,303,992,257,4095,4093,479,1693,16,19381,23332,-21711,-26900
3565,48713,121,346,1312,2049,0,1,464,1949,0,15286,23076,-21695,-22805
3566,49481,169,319,672,1281,1,3,480,157,0,27577,23844,-21647,-10514
3567,50249,121,366,2016,1,4095,4093,495,413,16,15292,24612,-21695,-22799
3568,48458,9,334,1904,1793,4093,4089,495,669,16,-21565,22820,-21807,5880
3569,50250,153,302,1376,2049,4093,4089,495,925,16,7100,24613,43617,-30991
3570,51018,201,319,608,2305,1,3,480,1181,0,-5191,23844,43569,-18700
3571,54601,233,271,1648,2049,4090,4082,495,1437,16,-13397,20261,-21743,-10494
3572,58952,249,374,48,769,7,17,480,1693,0,-9284,15910,43521,-14607
3573,58696,9,330,1008,2817,0,1,480,1949,0,-5189,16166,-22031,-18702
3574,57416,185,311,288,1281,2,5,496,157,0,-25674,14886,43425,26349
3575,57160,201,378,1968,3841,4095,4095,511,413,16,-21579,14630,43441,30444
3576,53321,217,374,288,1025,6,15,496,669,0,-25660,10791,-22335,26363
3577,49224,217,263,1760,2305,4089,4080,511,925,16,-25644,6694,43457,26379
3578,48200,153,354,1056,1,2,4,496,1181,0,-9256,7718,43521,9991
3579,39242,201,299,176,2,4082,4061,511,1437,16,-21509,16676,42961,22244
3580,37194,73,379,1056,2305,3,8,496,1693,0,11251,18724,43089,-10516
3581,35914,153,331,1632,1281,4094,4091,511,1949,16,31726,20004,43009,-30991
3582,34890,89,298,992,3073,4094,4092,527,157,16,15338,18980,42945,18157
3583,35146,73,315,992,3329,4095,4095,527,413,16,11243,19236,42929,14062
3584,35146,73,311,800,1281,0,0,512,669,0,11243,19236,42929,14062
3585,35658,41,326,1264,1793,4095,4094,527,925,16,19433,19748,42897,22252
3586,34634,233,319,1392,2049,4094,4092,527,1181,16,-29715,20772,-22575,5864
3587,33098,73,346,736,3073,2,6,512,1437,0,11251,22308,42865,30434
3588,33610,105,335,992,257,1,2,512,1693,0,19445,21796,42833,22240
3589,32586,169,319,544,3329,1,4,512,1949,0,-29711,22820,42769,5860
3590,33098,201,279,544,1281,4095,4094,543,157,16,-21517,23332,42801,14054
3591,32586,233,310,1056,1025,4095,4094,543,413,16,-13327,22820,42833,22244
3592,33354,25,335,1520,1,4095,4093,543,669,16,-25618,23588,-22655,9953
3593,39499,153,518,1648,3841,9,24,528,925,0,7126,29734,-23039,-22839
3594,40523,217,523,560,2050,4094,4092,543,1181,16,-9262,28709,-23103,-6451
3595,38732,73,534,1008,1794,4093,4089,543,1437,16,27609,30501,42321,22214
3596,39244,105,602,1632,1026,4095,4094,543,1693,16,-29733,29989,42289,14020
3597,46157,185,566,2032,1793,11,27,528,1949,0,-9226,23075,42721,-6487
3598,38219,201,351,672,1282,4083,4065,559,157,16,-5161,15137,42225,-2422
3599,37708,233,546,304,3842,0,2,544,413,0,3029,14626,42257,5768
3600,38987,57,351,992,257,2,5,544,669,0,-17456,15905,-23199,-14717
3601,39755,9,359,1904,1,4095,4093,559,925,16,-5171,16673,-23247,-2432
3602,39243,233,535,496,2050,4095,4094,559,1181,16,3023,17186,42321,-10626
3603,40779,137,567,1456,3074,4093,4090,559,1437,16,27593,15650,42417,30340
3604,40267,105,575,1184,1282,4095,4094,559,1693,16,19399,16162,42449,-27002
3605,38987,185,635,1392,1026,2,5,544,1949,0,-25662,17442,42369,18059
3606,38475,153,562,496,770,1,2,560,157,0,31680,16930,42337,9865
3607,37963,185,546,752,770,4095,4094,575,413,16,-25666,16418,42369,18055
3608,39498,25,583,1712,3074,4093,4090,575,669,16,15288,17954,-23071,-6527
3609,38730,73,591,1568,3330,4094,4093,575,925,16,3003,17186,-23023,-18812
3610,36682,201,602,544,2050,3,8,560,1181,0,-29757,19234,42641,13948
3611,37194,169,598,1136,3842,0,2,560,1437,0,-21567,18722,42673,5758
3612,37705,201,555,864,1282,4095,4094,575,1693,16,-13373,18210,42641,-2436
3613,41034,249,614,240,1794,5,13,560,1949,0,-1072,14881,-22687,-14737
3614,42315,73,634,1328,1794,2,5,576,157,0,19413,16162,42929,5748
3615,42059,89,578,880,2818,0,1,576,413,0,23508,15906,42945,9843
3616,42826,137,382,1696,1025,1,3,576,669,0,11217,16674,42993,-2448
3617,42826,137,358,1584,769,0,0,576,925,0,11217,16674,42993,-2448
3618,42314,105,351,1632,2305,4095,4094,591,1181,16,19411,17186,43025,-10642
3619,36172,233,519,1648,1,10,24,576,1437,0,-13333,23328,-22895,22102
3620,36428,249,534,176,2818,0,1,576,1693,0,-9236,23072,-22911,18005
3621,37964,153,515,608,3330,4093,4090,591,1949,16,31730,21536,-22815,-22961
3622,37964,153,574,928,1026,0,0,592,157,0,31730,21536,-22815,-22961
3623,38988,89,558,240,3842,1,4,592,413,0,15350,22560,-22879,26195
3624,38988,89,539,368,1026,0,0,592,669,0,15350,22560,-22879,26195
3625,39244,73,531,176,2050,0,1,592,925,0,19445,22816,-22895,30290
3626,44877,169,383,160,1282,4087,4074,607,1181,16,-5153,17182,42289,-10648
3627,47949,233,607,224,258,5,12,592,1437,0,-21549,14111,-23055,5748
3628,51276,185,539,1696,258,4091,4083,607,1693,16,31712,10784,42273,18023
3629,50252,249,619,2032,3074,4094,4092,607,1949,16,-17444,11808,42209,1643
3630,50508,9,635,1776,3074,0,1,608,157,0,-13347,12064,-23311,5740
3631,50508,9,615,1568,1282,0,0,608,413,0,-13347,12064,-23311,5740
3632,49484,201,566,1184,3074,4094,4092,623,669,16,3041,11041,42161,22128
3633,49228,217,595,1136,3074,0,1,608,925,0,-1054,10784,42177,18033
3634,49740,249,590,944,770,1,2,608,1181,0,-9248,10272,42145,26227
3635,49740,249,539,416,258,0,0,608,1437,0,-9248,10272,42145,26227
3636,47181,89,559,1776,2,4092,4086,623,1693,16,15318,12832,42305,1661
3637,46924,105,583,928,3330,0,1,608,1949,0,19413,13088,42289,-2434
3638,47437,137,566,1072,770,4095,4094,639,157,16,27607,13600,42321,5760
3639,53323,25,522,1760,3073,9,23,624,413,0,-1042,19486,-23583,-22889
3640,53067,9,338,1184,2049,0,1,624,669,0,3055,19231,-23599,-18792
3641,45641,217,331,48,2050,4084,4067,639,925,16,15372,11805,42401,-6475
3642,46410,9,331,1456,1,4095,4093,639,1181,16,3081,11037,-23183,5816
3643,46921,233,382,1776,3841,0,2,624,1437,0,11271,10525,42385,-2374
3644,47433,9,367,1904,2049,4095,4094,639,1693,16,19465,10013,-23183,-10568
3645,40264,201,371,624,3074,4084,4068,639,1949,16,3053,17183,41905,5844
3646,39495,153,519,368,2,4095,4093,655,157,16,-9238,16414,41857,-6447
3647,40519,89,350,1840,2817,4094,4092,655,413,16,-25618,17438,41793,-22827
3648,38472,217,518,880,3842,4092,4088,655,669,16,7158,15391,-23871,9949
3649,38472,217,531,224,1282,0,0,640,925,0,7158,15391,-23871,9949
3650,44617,89,514,1584,3841,9,24,640,1181,0,-25634,9245,-24255,-22795
3651,43593,153,375,1440,3329,1,4,640,1437,0,23522,10269,-24319,-6415
3652,36427,217,375,672,3330,4084,4068,655,1693,16,-25658,17435,-23871,-22771
3653,35659,9,555,352,1282,1,3,640,1949,0,-13373,18203,41617,30480
3654,34891,217,543,96,2306,1,3,656,157,0,-25664,17435,-23967,18189
3655,28492,105,375,368,2,4086,4071,671,413,16,11175,11037,-23567,-10508
3656,34635,233,363,32,2306,4086,4072,671,669,16,-21617,17179,42353,22236
3657,28233,121,371,288,258,4086,4071,671,925,16,7080,10778,42753,-14603
3658,30282,249,571,1760,3330,4092,4088,671,1181,16,-25696,8729,42625,18173
3659,32841,89,611,432,2050,4,10,656,1437,0,15254,6170,42785,-22777
3660,33865,153,538,752,2818,4094,4092,671,1693,16,31642,5146,42721,26371
3661,31304,57,562,1776,770,4092,4086,671,1949,16,7056,7707,-22975,-14579
3662,32072,105,631,1568,1282,1,3,672,157,0,19347,8475,-22927,-2288
3663,25674,249,535,1760,2305,10,25,672,413,0,-9350,2076,43009,-30985
3664,25930,9,383,1840,3073,0,1,672,669,0,-13447,2332,-22511,30454
3665,26442,233,522,288,2050,4095,4094,687,925,16,-5257,2844,42993,-26892
3666,20553,121,366,48,2818,4086,4073,687,1181,16,23438,8734,-22175,9949
3667,20297,137,375,1760,2305,0,1,672,1437,0,19343,8990,-22191,14044
3668,21832,233,355,928,2305,2,6,672,1693,0,-21611,7454,-22287,-10538
3669,21064,25,314,544,2049,1,3,672,1949,0,-9326,8222,43201,-22823
3670,16711,9,379,160,257,7,17,688,157,0,-13439,3869,-22607,-26936
3671,15687,73,319,1392,2049,4094,4092,703,413,16,2941,2846,-22543,-10556
3672,9545,201,526,1760,1,10,24,688,669,0,-29803,-3297,-22928,22236
3673,9289,217,350,1584,2817,4095,4095,703,925,16,31638,-3553,-22912,18141
3674,8521,169,330,864,1025,1,3,688,1181,0,-21607,-2785,-22864,5850
3675,8521,169,315,944,1,0,0,688,1437,0,-21607,-2785,-22864,5850
3676,15687,105,343,160,3330,4084,4068,703,1693,16,27573,-9951,-23312,22206
3677,16199,73,378,1712,3841,0,2,688,1949,0,19383,-10463,-23280,30396
3678,8773,121,359,544,1282,4084,4067,719,157,16,31642,-17889,-23744,-22881
3679,8517,137,543,368,2050,0,1,704,413,0,-29799,-18145,-23728,-18786
3680,14404,249,534,1952,3073,9,23,704,669,0,7042,-12258,42176,18055
3681,14148,9,546,416,2050,0,1,704,925,0,2947,-12514,-23344,13960
3682,13892,249,342,1440,3073,4095,4095,719,1181,16,7044,-12258,42208,9863
3683,14659,201,351,1760,257,4095,4093,719,1437,16,19329,-13026,42256,-2422
3684,14915,217,338,1184,2049,0,1,704,1693,0,23426,-13282,42240,-6519
3685,12099,137,343,176,3073,4,11,704,1949,0,2935,-10465,-23472,13972
3686,9282,217,363,544,2305,4,11,720,157,0,23404,-13282,41888,-31095
3687,8770,249,262,240,1793,4095,4094,735,413,16,31594,-13794,41920,-22905
3688,8258,217,302,496,3841,0,2,720,669,0,-25748,-14306,41888,-14711
3689,4929,169,298,2016,3073,4090,4083,735,925,16,-13447,-17635,-23440,-2410
3690,6722,25,286,1200,769,4093,4089,735,1181,16,23410,-19427,41984,26269
3691,6978,9,342,1248,2049,0,1,720,1437,0,27505,-19683,42000,22174
3692,6722,249,339,1136,3073,0,1,720,1693,0,23408,-19427,-23520,26271
3693,576,121,367,96,2306,4086,4072,735,1949,16,-9384,-13282,-23904,-6473
3694,320,105,534,416,3074,4095,4095,751,157,16,-13481,-13538,-23920,-10570
3695,64,121,590,1136,1794,0,1,736,413,0,-9386,-13794,-23904,-6475
3696,6975,41,562,2032,769,11,27,736,669,0,11067,-6883,-23472,13978
3697,12864,185,371,96,3330,4086,4073,751,925,16,-25820,-994,-23840,-22909
3698,6719,57,370,224,1026,4086,4072,751,1181,16,6972,5152,42081,9835
3699,6975,41,378,2016,3073,4095,4095,751,1437,16,11067,4896,42097,5740
3700,1088,185,382,304,2818,4086,4073,751,1693,16,-17628,10782,42465,-31101
3701,8258,249,378,688,3842,4084,4068,751,1949,16,-1216,3612,42913,18023
3702,8002,233,583,1008,2050,0,1,752,157,0,-5313,3356,42897,13926
3703,5442,137,538,1376,1026,4092,4086,767,413,16,-29899,797,-22479,-10660
3704,6466,201,614,1968,2818,4094,4092,767,669,16,19249,1821,-22415,-27048
3705,6978,169,582,816,770,1,2,752,925,0,27439,2333,-22447,-18858
3706,5698,89,611,1056,258,2,5,752,1181,0,-17612,3613,-22367,26193
3707,5954,73,571,816,2050,0,1,752,1437,0,-13517,3357,-22351,22098
3708,6978,137,515,416,2306,4094,4092,767,1693,16,2871,2334,-22415,5710
3709,4417,41,546,1504,1026,4092,4086,767,1949,16,-21715,4894,42961,30296
3710,4161,25,578,1072,3842,4095,4095,783,157,16,-25812,4638,42945,26199
3711,4417,9,594,1376,3074,4095,4095,783,413,16,-29907,4894,42929,22104
3712,4417,9,587,1136,1026,0,0,768,669,0,-29907,4894,42929,22104
3713,63807,136,543,2016,257,10,24,768,925,0,2885,-1251,-22224,-10640
3714,64576,184,543,176,1026,1,3,768,1181,0,-9406,-2020,-22272,1651
3715,64320,200,558,560,2818,0,1,768,1437,0,-13501,-1764,-22288,5746
3716,63808,168,559,944,1026,4095,4094,783,1693,16,-21695,-1252,-22256,13940
3717,64576,120,522,416,2,4095,4093,783,1949,16,31556,-2020,-22208,26225
3718,65088,152,578,1184,2050,4095,4094,799,157,16,-25786,-1508,-22176,-31117
3719,1088,57,606,816,2818,2,6,784,413,0,15180,28,-22271,9849
3720,2367,137,590,1696,1026,4094,4091,799,669,16,-5305,1307,-22191,-10636
3721,63550,152,519,1840,1026,4089,4079,799,925,16,-9384,-3046,43616,-14715
3722,62526,88,571,496,3074,1,4,784,1181,0,7004,-2021,43680,-31103
3723,3388,201,542,1952,1025,10,25,784,1437,0,-21693,-8420,44080,-2406
3724,3133,185,542,288,3074,0,1,784,1693,0,-25790,-8164,44096,1691
3725,3389,169,538,224,3074,0,1,784,1949,0,-29885,-8420,44112,5786
3726,2876,137,515,224,1282,4095,4094,815,157,16,27457,-8932,44080,-2408
3727,3900,73,586,1520,2818,4094,4092,815,413,16,11077,-7908,44016,-18788
3728,4924,137,586,736,3074,1,4,800,669,0,-5311,-6885,44080,30360
3729,4668,153,563,624,3074,0,1,800,925,0,-9406,-7141,44096,26265
3730,10301,249,514,1776,769,9,22,800,1181,0,31532,-12774,-21792,-14673
3731,15932,153,374,32,1026,4087,4074,815,1437,16,-9450,-18405,44096,26309
3732,23354,105,554,1632,1025,12,29,800,1693,0,-21709,-25827,43632,-26968
3733,24378,41,355,1968,2049,4094,4092,815,1949,16,27447,-26851,43696,-10588
3734,30780,185,363,160,258,4086,4071,831,157,16,-1200,-20450,-21440,26301
3735,30780,185,551,560,1026,0,0,816,413,0,-1200,-20450,-21440,26301
3736,24126,25,530,1648,2817,10,26,816,669,0,-25750,-27104,43680,1751
3737,24382,9,383,1888,2305,0,1,816,925,0,-21655,-26848,43664,5846
3738,24382,9,367,1696,1281,0,0,816,1181,0,-21655,-26848,43664,5846
3739,17471,185,383,752,2,4085,4069,831,1437,16,-1148,-19938,-22304,-14661
3740,19263,41,531,944,2050,4093,4089,831,1693,16,27531,-21729,43120,22196
3741,25152,185,515,1632,3329,9,23,816,1949,0,-1118,-27619,43488,-14691
3742,21567,217,291,1952,2305,4090,4082,847,157,16,7060,-31203,-22272,-6513
3743,22591,153,283,800,2305,4094,4092,847,413,16,-9320,-30180,-22336,-22893
3744,25662,89,370,544,1,5,12,832,669,0,7052,-27108,43392,-6521
3745,26175,57,279,560,1025,4095,4094,847,925,16,15242,-26596,43360,1669
3746,24894,233,282,928,1,4094,4091,847,1181,16,-29809,-25316,-22096,-18816
3747,23103,89,310,48,769,3,7,832,1437,0,7062,-23524,43328,9849
3748,23359,105,270,32,3073,0,1,832,1693,0,11159,-23780,43312,5752
3749,19518,89,366,160,1025,6,15,832,1949,0,7048,-19939,-22464,9863
3750,19006,57,302,432,769,1,2,848,157,0,-1146,-20452,-22496,1669
3751,18494,89,282,560,1793,4095,4094,863,413,16,7044,-20963,-22464,9859
3752,17214,9,375,1328,1025,2,5,848,669,0,27529,-22243,-22544,30344
3753,18238,201,350,992,1,2,4,848,925,0,-21627,-21219,42928,-18812
3754,17982,185,351,1392,2049,0,1,848,1181,0,-17530,-20963,42944,-22909
3755,19262,105,383,1440,1281,2,5,848,1437,0,2945,-22242,43024,22152
3756,19006,89,331,992,3329,0,1,848,1693,0,-1152,-21987,43040,26249
3757,19006,89,286,432,769,0,0,848,1949,0,-1152,-21987,43040,26249
3758,17470,249,315,1568,2305,4093,4090,879,157,16,-25734,-23523,-22592,1667
3759,18749,169,274,800,1,4094,4091,879,413,16,19327,-22243,-22672,-18808
3760,20541,25,347,672,257,3,7,864,669,0,-9352,-20452,42976,18049
3761,20541,25,299,688,1,0,0,864,925,0,-9352,-20452,42976,18049
3762,18748,169,310,1568,1025,4093,4089,879,1181,16,19327,-18659,-22448,-10630
3763,19004,153,374,1952,3073,4095,4095,879,1437,16,23422,-18915,-22432,-14725
3764,18492,121,523,368,1026,4095,4094,879,1693,16,15228,-18403,-22400,-6531
3765,11323,57,563,1952,2305,11,28,864,1949,0,-1184,-11234,-22848,9881
3766,11835,89,519,224,2306,4095,4094,895,157,16,7010,-10721,-22816,18075
3767,12603,41,375,1504,2305,1,3,880,413,0,-5275,-9954,-22864,5790
3768,15162,201,515,1056,258,4092,4086,895,669,16,19291,-7394,-22704,30356
3769,22332,9,570,2032,2817,11,28,880,925,0,2879,-224,42384,13944
3770,20539,153,331,368,1025,3,7,880,1181,0,31558,1568,-23039,-14735
3771,20283,169,270,240,3841,4095,4095,895,1437,16,27463,1824,-23055,-10640
3772,21563,249,314,1376,1025,4094,4091,895,1693,16,-17588,544,-23135,-31125
3773,21563,249,331,1136,1025,0,0,880,1949,0,-17588,544,-23135,-31125
3774,22075,25,282,176,3841,0,2,896,157,0,-9394,1056,42433,-22931
3775,24635,121,311,1888,257,4092,4086,911,413,16,15192,3616,-23263,1655
3776,22843,9,339,2032,1025,4093,4089,911,669,16,-21665,1824,-23375,30334
3777,24635,153,518,816,770,4093,4089,911,925,16,7000,3617,42049,-6537
3778,26428,9,614,864,2,3,7,896,1181,0,-21679,1824,-23599,22142
