Packet,Epoch,Hadamard_Row,DAC0,DAC1,DAC2,DAC3,DAC4,DAC5,DAC6,DAC7,J+,J-,Delta_J,Scaled_Update
3123,43520,0,1929,2186,2813,3156,2948,2305,1462,2127,790,815,-25,-4
3124,43520,1,1925,2182,2809,3152,2944,2301,1458,2123,803,787,16,2
3125,43520,3,1897,2158,2833,3180,2916,2277,1482,2151,546,514,32,4
3126,43520,5,1900,2153,2828,3183,2921,2274,1479,2156,607,519,88,13
3127,43520,7,1925,2152,2829,3158,2896,2275,1478,2181,542,550,-8,-2
3128,43521,1,1927,2150,2827,3160,2894,2277,1480,2179,638,619,19,2
3129,43521,3,1939,2158,2819,3148,2906,2285,1472,2167,563,571,-8,-2
3130,43521,5,1941,2156,2817,3150,2908,2283,1470,2169,603,615,-12,-2
3131,43521,7,1948,2159,2814,3143,2901,2280,1473,2176,783,618,165,25
3132,43522,1,1974,2135,2790,3169,2877,2306,1499,2152,779,815,-36,-6
3133,43522,2,1980,2129,2796,3163,2883,2300,1505,2146,814,774,40,6
3134,43522,4,1968,2129,2808,3163,2871,2300,1517,2146,799,619,180,27
3135,43522,7,1941,2110,2773,3136,2898,2319,1552,2173,547,602,-55,-9
3136,43523,1,1949,2100,2763,3144,2888,2327,1560,2163,526,586,-60,-10
3137,43523,2,1939,2110,2753,3154,2878,2337,1550,2173,583,630,-47,-8
3138,43523,4,1955,2078,2737,3186,2894,2305,1534,2205,783,819,-36,-6
3139,43523,6,1951,2070,2733,3178,2898,2313,1538,2213,630,802,-172,-27
3140,43524,0,1978,2097,2706,3151,2871,2286,1565,2240,806,819,-13,-2
3141,43524,2,1980,2091,2708,3145,2873,2280,1567,2234,794,639,155,23
3142,43524,4,1961,2064,2727,3172,2854,2253,1586,2261,558,579,-21,-4
3143,43524,6,1939,2094,2705,3202,2876,2223,1608,2231,630,814,-184,-29
3144,43525,0,1909,2066,2735,3230,2906,2251,1578,2203,806,630,176,26
3145,43525,2,1908,2015,2734,3179,2905,2200,1577,2152,602,583,19,2
3146,43525,3,1910,2017,2732,3177,2907,2202,1575,2150,639,626,13,1
3147,43525,5,1902,2011,2726,3169,2913,2210,1583,2156,834,862,-28,-5
3148,43525,7,1911,2010,2727,3160,2904,2211,1582,2165,843,830,13,1
3149,43526,1,1912,2009,2726,3161,2903,2212,1583,2164,619,771,-152,-24
3150,43526,3,1930,1979,2756,3143,2921,2182,1613,2146,526,543,-17,-3
3151,43526,5,1924,1979,2756,3137,2921,2188,1619,2146,638,515,123,18
3152,43526,7,1937,1956,2779,3124,2908,2211,1596,2159,779,770,9,1
3153,43527,1,1933,1954,2777,3120,2906,2207,1592,2157,811,626,185,28
3154,43527,3,1961,1926,2805,3092,2934,2179,1620,2129,803,795,8,1
3155,43527,5,1983,1950,2829,3114,2910,2157,1598,2105,618,543,75,11
3156,43527,6,1972,1961,2818,3125,2921,2146,1609,2094,518,562,-44,-7
3157,43528,0,1972,1975,2818,3111,2921,2132,1609,2108,778,622,156,23
3158,43528,2,1998,1995,2844,3131,2947,2152,1635,2128,775,615,160,24
3159,43528,5,1955,2006,2903,3136,2888,2147,1678,2117,855,851,4,0
3160,43528,6,1955,2006,2903,3136,2888,2147,1678,2117,814,799,15,2
3161,43529,0,1965,2000,2893,3142,2878,2153,1688,2111,847,842,5,0
3162,43529,2,1963,2002,2891,3144,2876,2155,1686,2113,846,806,40,6
3163,43529,4,1974,2003,2880,3143,2887,2156,1675,2112,831,802,29,4
3164,43529,6,1973,2012,2879,3152,2888,2147,1676,2103,838,854,-16,-3
3165,43530,0,1978,2013,2874,3151,2883,2146,1681,2104,878,862,16,2
3166,43530,1,1980,2015,2876,3153,2885,2148,1683,2106,866,818,48,7
3167,43530,4,1973,2026,2869,3156,2878,2159,1676,2109,822,811,11,1
3168,43530,6,1974,2023,2870,3153,2877,2162,1675,2112,638,778,-140,-22
3169,43530,7,1952,2001,2892,3175,2899,2184,1653,2090,771,627,144,21
3170,43531,1,1931,2022,2913,3154,2920,2163,1632,2111,887,883,4,0
3171,43531,3,1929,2020,2915,3156,2918,2161,1634,2113,782,802,-20,-4
3172,43531,5,1951,2034,2929,3178,2904,2139,1612,2099,771,895,-124,-19
3173,43531,7,1967,2012,2951,3162,2888,2161,1590,2115,774,806,-32,-5
3174,43532,1,1961,2016,2955,3156,2892,2155,1584,2119,802,858,-56,-9
3175,43532,5,1983,2028,2937,3112,2928,2181,1580,2089,814,782,32,4
3176,43533,0,1997,2014,2931,3118,2914,2195,1586,2083,874,886,-12,-2
3177,43533,1,1999,2016,2933,3120,2916,2197,1588,2085,894,1034,-140,-22
3178,43533,3,1978,2039,2910,3141,2895,2220,1565,2106,1046,1034,12,1
3179,43533,5,1977,2040,2911,3140,2894,2221,1566,2105,1054,1070,-16,-3
3180,43533,7,1975,2032,2919,3142,2896,2229,1558,2103,1043,1070,-27,-5
3181,43534,1,1964,2031,2918,3131,2895,2218,1547,2102,883,878,5,0
3182,43534,3,1964,2031,2918,3131,2895,2218,1547,2102,1034,1115,-81,-13
3183,43534,5,1950,2043,2930,3117,2883,2232,1561,2090,1127,1111,16,2
3184,43534,7,1944,2033,2940,3123,2889,2242,1551,2084,1027,827,200,30
3185,43535,1,1943,2092,2999,3122,2948,2241,1550,2143,1035,1039,-4,-1
3186,43535,2,1942,2093,2998,3123,2947,2242,1549,2144,863,890,-27,-5
3187,43535,4,1938,2087,3002,3129,2943,2236,1553,2150,846,814,32,4
3188,43535,6,1956,2077,3020,3119,2925,2246,1535,2160,871,790,81,12
3189,43536,0,1930,2079,3046,3117,2951,2244,1509,2162,866,1030,-164,-26
3190,43536,2,1900,2057,3016,3095,2921,2222,1479,2140,855,850,5,0
3191,43536,4,1914,2043,3002,3109,2935,2208,1465,2154,883,878,5,0
3192,43536,6,1910,2047,2998,3113,2939,2204,1469,2150,819,839,-20,-4
3193,43537,0,1899,2050,3009,3110,2950,2201,1458,2153,895,878,17,2
3194,43537,2,1911,2034,3021,3094,2962,2185,1470,2137,771,879,-108,-17
3195,43537,4,1911,2000,3021,3128,2962,2151,1470,2171,875,811,64,9
3196,43537,5,1920,2009,3030,3137,2953,2142,1461,2162,882,827,55,8
3197,43537,7,1905,2010,3029,3152,2968,2141,1462,2147,814,806,8,1
3198,43538,1,1909,2012,3031,3156,2970,2145,1466,2149,622,774,-152,-24
3199,43538,4,1945,1990,3043,3130,3006,2123,1478,2123,815,782,33,5
3200,43538,5,1940,1985,3038,3125,3011,2128,1483,2128,779,878,-99,-16
3201,43538,7,1951,2028,2995,3114,3000,2085,1526,2139,1035,879,156,23
3202,43539,1,1920,2043,3010,3083,3015,2054,1495,2154,794,862,-68,-11
3203,43539,3,1934,2079,2974,3069,3029,2090,1459,2140,627,623,4,0
3204,43539,5,1910,2055,2950,3045,3053,2114,1483,2164,615,619,-4,-1
3205,43539,7,1921,2064,2941,3034,3042,2105,1492,2175,839,851,-12,-2
3206,43540,0,1919,2066,2943,3032,3044,2103,1490,2177,802,811,-9,-2
3207,43540,3,1887,2098,2907,3060,3012,2135,1454,2205,574,567,7,1
3208,43540,5,1887,2096,2905,3060,3014,2135,1454,2207,550,771,-221,-34
3209,43540,7,1856,2133,2868,3091,3045,2098,1491,2176,550,538,12,1
3210,43541,0,1855,2134,2869,3090,3046,2097,1490,2177,539,619,-80,-13
3211,43541,2,1867,2148,2881,3104,3058,2111,1502,2191,611,638,-27,-5
3212,43541,4,1860,2145,2888,3107,3051,2108,1509,2194,515,551,-36,-6
3213,43541,6,1857,2136,2885,3098,3054,2117,1512,2203,595,606,-11,-2
3214,43542,0,1854,2143,2888,3091,3057,2110,1509,2210,883,843,40,6
3215,43542,3,1855,2158,2885,3102,3058,2125,1506,2221,535,563,-28,-5
3216,43542,5,1846,2159,2886,3093,3057,2134,1515,2220,558,547,11,1
3217,43542,7,1845,2156,2889,3094,3058,2137,1512,2219,611,622,-11,-2
3218,43543,1,1844,2151,2884,3093,3053,2136,1511,2214,634,787,-153,-24
3219,43543,3,1820,2175,2860,3117,3029,2160,1487,2238,614,607,7,1
3220,43543,5,1817,2174,2859,3114,3030,2163,1490,2239,615,591,24,3
3221,43543,6,1814,2177,2856,3117,3033,2160,1493,2236,583,579,4,0
3222,43544,0,1783,2208,2887,3086,3064,2129,1462,2267,790,779,11,1
3223,43544,3,1781,2214,2883,3090,3062,2135,1458,2271,879,786,93,14
3224,43544,5,1804,2209,2878,3113,3067,2112,1435,2276,882,791,91,13
3225,43544,6,1817,2196,2891,3100,3054,2125,1422,2289,850,811,39,5
3226,43545,0,1796,2227,2912,3069,3075,2094,1401,2320,770,615,155,23
3227,43545,2,1765,2212,2881,3054,3044,2079,1370,2305,607,826,-219,-34
3228,43545,4,1731,2178,2915,3088,3010,2045,1404,2339,798,787,11,1
3229,43545,6,1705,2206,2889,3116,3036,2017,1430,2311,771,623,148,22
3230,43546,0,1693,2174,2901,3148,3048,2049,1418,2279,547,554,-7,-2
3231,43546,2,1695,2168,2903,3142,3050,2043,1420,2273,586,558,28,4
3232,43546,4,1694,2161,2904,3149,3049,2036,1421,2280,527,530,-3,-1
3233,43546,6,1691,2166,2901,3154,3052,2031,1424,2275,523,531,-8,-2
3234,43547,0,1690,2163,2902,3157,3053,2034,1423,2272,622,635,-13,-2
3235,43547,2,1695,2162,2907,3156,3058,2033,1428,2271,554,542,12,1
3236,43547,4,1696,2163,2906,3155,3059,2034,1427,2270,578,602,-24,-4
3237,43547,5,1692,2159,2902,3151,3063,2038,1431,2274,579,570,9,1
3238,43547,7,1695,2164,2897,3148,3060,2033,1436,2277,514,610,-96,-15
3239,43548,2,1683,2190,2915,3144,3078,2029,1424,2303,570,603,-33,-6
3240,43548,4,1689,2196,2909,3138,3084,2035,1418,2297,607,526,81,12
3241,43548,6,1691,2170,2911,3112,3082,2061,1416,2323,586,602,-16,-3
3242,43549,0,1684,2171,2918,3111,3089,2060,1409,2324,523,382,141,21
3243,43549,2,1670,2143,2904,3083,3075,2032,1395,2296,302,326,-24,-4
3244,43549,3,1666,2139,2908,3087,3071,2028,1399,2300,355,326,29,4
3245,43549,5,1657,2138,2907,3078,3072,2037,1408,2301,366,515,-149,-23
3246,43549,7,1702,2137,2908,3033,3027,2038,1407,2346,530,559,-29,-5
3247,43550,2,1696,2137,2912,3023,3031,2028,1401,2346,591,579,12,1
3248,43550,3,1695,2136,2913,3024,3030,2027,1402,2347,587,582,5,0
3249,43550,5,1692,2133,2910,3021,3033,2030,1405,2350,591,578,13,1
3250,43550,7,1694,2133,2910,3019,3031,2030,1405,2352,578,546,32,4
3251,43551,1,1690,2137,2914,3015,3035,2026,1401,2356,526,527,-1,-1
3252,43551,3,1710,2159,2892,2995,3055,2048,1379,2336,531,559,-28,-5
3253,43551,4,1715,2154,2887,3000,3060,2043,1374,2341,574,518,56,8
3254,43551,6,1724,2161,2896,3007,3051,2036,1365,2334,542,554,-12,-2
3255,43552,1,1724,2193,2924,3003,3079,2032,1365,2366,606,598,8,1
3256,43552,3,1705,2176,2941,3022,3060,2015,1382,2385,634,546,88,13
3257,43552,4,1718,2163,2928,3035,3073,2002,1369,2398,547,567,-20,-4
3258,43552,6,1720,2169,2930,3041,3071,1996,1367,2392,598,582,16,2
3259,43553,0,1723,2170,2927,3040,3068,1995,1370,2393,615,794,-179,-28
3260,43553,2,1744,2205,2948,3075,3089,2030,1391,2428,623,598,25,3
3261,43553,4,1751,2204,2941,3076,3096,2029,1384,2429,586,614,-28,-5
3262,43553,6,1743,2202,2933,3074,3104,2031,1392,2431,542,539,3,0
3263,43554,0,1744,2201,2932,3075,3103,2032,1393,2430,607,619,-12,-2
3264,43554,2,1741,2200,2929,3074,3100,2031,1390,2429,618,614,4,0
3265,43554,4,1723,2218,2947,3056,3082,2049,1408,2411,630,607,23,3
3266,43554,5,1720,2215,2944,3053,3085,2052,1411,2414,515,634,-119,-19
3267,43554,7,1705,2238,2921,3068,3100,2029,1434,2399,602,639,-37,-6
3268,43555,1,1718,2239,2922,3081,3101,2042,1447,2400,626,586,40,6
3269,43555,3,1727,2236,2925,3072,3110,2039,1450,2391,383,374,9,1
3270,43555,5,1725,2236,2925,3070,3110,2041,1452,2391,379,526,-147,-23
3271,43555,7,1748,2213,2948,3047,3087,2064,1429,2414,599,566,33,5
3272,43556,1,1754,2209,2944,3053,3083,2070,1435,2410,598,535,63,9
3273,43556,3,1746,2219,2934,3061,3075,2080,1425,2418,578,578,0,0
3274,43556,5,1744,2217,2932,3059,3077,2082,1427,2420,578,550,28,4
3275,43556,7,1748,2213,2936,3055,3073,2086,1423,2424,582,538,44,6
3276,43557,0,1742,2219,2942,3049,3079,2080,1417,2430,523,607,-84,-13
3277,43557,2,1762,2225,2962,3055,3099,2086,1437,2436,522,619,-97,-15
3278,43557,4,1747,2210,2977,3070,3084,2071,1452,2451,615,598,17,2
3279,43557,6,1747,2214,2977,3074,3084,2067,1452,2447,563,594,-31,-5
3280,43558,0,1748,2223,2976,3065,3083,2058,1453,2456,574,591,-17,-3
3281,43558,2,1747,2218,2975,3060,3082,2053,1452,2451,579,606,-27,-5
3282,43558,4,1753,2222,2969,3056,3088,2057,1446,2447,563,514,49,7
3283,43558,6,1764,2197,2980,3031,3077,2082,1435,2472,615,514,101,15
3284,43559,0,1790,2201,2954,3027,3051,2078,1461,2476,562,518,44,6
3285,43559,1,1784,2195,2948,3021,3045,2072,1455,2470,638,630,8,1
3286,43559,3,1787,2196,2947,3018,3048,2073,1454,2467,594,635,-41,-7
3287,43559,6,1784,2189,2930,3025,3065,2066,1457,2474,594,567,27,4
3288,43560,0,1781,2184,2933,3030,3068,2071,1454,2469,530,591,-61,-10
3289,43560,1,1771,2174,2923,3020,3058,2061,1444,2459,595,770,-175,-27
3290,43560,3,1793,2142,2955,2998,3080,2029,1476,2437,562,594,-32,-5
3291,43560,5,1784,2143,2956,2989,3079,2038,1485,2436,531,634,-103,-16
3292,43560,7,1758,2149,2950,3015,3105,2032,1491,2410,590,631,-41,-7
3293,43561,1,1766,2143,2944,3023,3099,2040,1499,2404,527,606,-79,-13
3294,43561,3,1753,2156,2931,3036,3086,2053,1486,2417,615,611,4,0
3295,43561,5,1755,2158,2933,3038,3084,2051,1484,2415,542,611,-69,-11
3296,43561,7,1797,2178,2913,2996,3042,2031,1504,2457,842,859,-17,-3
3297,43562,1,1795,2182,2917,2994,3046,2029,1502,2461,862,794,68,10
3298,43562,2,1785,2192,2907,3004,3036,2039,1492,2471,770,778,-8,-2
3299,43562,4,1784,2197,2908,2999,3035,2044,1493,2466,551,543,8,1
3300,43562,6,1768,2211,2892,3013,3051,2030,1509,2452,610,598,12,1
3301,43563,0,1752,2229,2908,2995,3067,2012,1493,2470,522,634,-112,-18
3302,43563,2,1771,2246,2927,3012,3086,2029,1512,2487,526,567,-41,-7
3303,43563,4,1768,2235,2930,3023,3083,2018,1515,2498,591,539,52,7
3304,43563,7,1821,2240,2939,2984,3030,2013,1506,2537,598,599,-1,-1
3305,43564,0,1820,2241,2940,2983,3031,2012,1505,2538,559,582,-23,-4
3306,43564,2,1810,2243,2930,2985,3021,2014,1495,2540,531,603,-72,-11
3307,43564,4,1818,2257,2922,2971,3029,2028,1487,2526,583,550,33,5
3308,43564,6,1809,2256,2913,2970,3038,2029,1496,2527,574,590,-16,-3
3309,43565,0,1805,2254,2917,2972,3042,2031,1492,2525,623,626,-3,-1
3310,43565,2,1809,2252,2921,2970,3046,2029,1496,2523,578,558,20,3
3311,43565,4,1817,2250,2913,2972,3054,2027,1488,2525,542,538,4,0
3312,43565,6,1815,2252,2911,2974,3056,2025,1490,2523,554,550,4,0
3313,43566,0,1840,2227,2886,2999,3031,2050,1515,2498,518,559,-41,-7
3314,43566,2,1827,2226,2873,2998,3018,2049,1502,2497,598,587,11,1
3315,43566,3,1826,2225,2874,2999,3017,2048,1503,2498,634,527,107,16
3316,43566,5,1856,2223,2872,3029,3019,2018,1473,2500,639,623,16,2
3317,43566,7,1858,2221,2874,3027,3017,2020,1471,2502,555,567,-12,-2
3318,43567,1,1846,2205,2858,3015,3001,2008,1459,2486,586,571,15,2
3319,43567,5,1826,2189,2858,3003,3005,2016,1483,2498,578,551,27,4
3320,43567,6,1822,2193,2854,3007,3009,2012,1487,2494,611,578,33,5
3321,43568,0,1814,2191,2862,3009,3017,2014,1479,2492,574,551,23,3
3322,43568,2,1825,2186,2873,3004,3028,2009,1490,2487,627,531,96,14
3323,43568,4,1809,2174,2889,3016,3012,1997,1506,2499,815,786,29,4
3324,43568,6,1809,2166,2889,3008,3012,2005,1506,2507,543,515,28,4
3325,43569,0,1806,2177,2892,2997,3015,1994,1503,2518,598,535,63,9
3326,43569,1,1797,2168,2883,2988,3006,1985,1494,2509,611,587,24,3
3327,43569,4,1773,2192,2913,2958,2982,2009,1524,2479,370,534,-164,-26
3328,43569,6,1747,2166,2887,2932,3008,2035,1550,2505,606,623,-17,-3
3329,43570,0,1754,2165,2880,2933,3001,2036,1557,2504,594,586,8,1
3330,43570,1,1755,2166,2881,2934,3002,2037,1558,2505,554,523,31,4
3331,43570,3,1756,2175,2872,2933,3003,2046,1549,2504,518,339,179,27
3332,43570,5,1783,2148,2845,2960,3030,2019,1522,2531,363,515,-152,-24
3333,43570,7,1756,2169,2824,2987,3057,1998,1543,2504,318,314,4,0
3334,43571,1,1755,2168,2823,2986,3056,1997,1542,2503,311,323,-12,-2
3335,43571,3,1757,2174,2817,2984,3058,2003,1536,2501,338,359,-21,-4
3336,43571,5,1765,2174,2817,2992,3058,1995,1528,2501,346,542,-196,-30
3337,43571,7,1790,2139,2852,2967,3033,2030,1493,2526,595,607,-12,-2
3338,43572,1,1790,2143,2856,2967,3037,2030,1493,2530,547,563,-16,-3
3339,43572,2,1793,2140,2859,2964,3040,2027,1496,2527,578,582,-4,-1
3340,43572,4,1800,2135,2852,2969,3047,2022,1489,2532,543,563,-20,-4
3341,43572,6,1811,2132,2863,2966,3036,2025,1478,2535,563,558,5,0
3342,43573,0,1827,2116,2847,2982,3020,2041,1494,2519,579,579,0,0
3343,43573,2,1828,2115,2848,2981,3021,2040,1495,2518,610,579,31,4
3344,43573,4,1832,2119,2844,2977,3025,2044,1491,2514,363,562,-199,-31
3345,43573,6,1812,2077,2824,2935,3045,2086,1511,2556,539,639,-100,-16
3346,43574,0,1830,2091,2806,2921,3027,2072,1529,2570,610,578,32,4
3347,43574,2,1833,2096,2809,2926,3030,2077,1532,2575,558,558,0,0
3348,43574,4,1829,2100,2813,2922,3026,2081,1536,2571,547,571,-24,-4
3349,43574,5,1833,2104,2817,2926,3022,2077,1532,2567,554,571,-17,-3
3350,43574,7,1834,2111,2810,2925,3021,2070,1539,2568,522,311,211,32
3351,43575,2,1820,2155,2860,2905,3071,2050,1525,2612,322,295,27,4
3352,43575,4,1834,2149,2846,2911,3085,2044,1511,2618,266,274,-8,-2
3353,43575,5,1832,2147,2844,2909,3087,2046,1513,2620,286,291,-5,-1
3354,43575,7,1852,2165,2826,2889,3067,2028,1531,2640,307,307,0,0
3355,43576,1,1848,2161,2822,2885,3063,2024,1527,2636,382,375,7,1
3356,43576,3,1849,2164,2819,2884,3064,2027,1524,2635,542,375,167,25
3357,43576,5,1881,2146,2801,2916,3082,1995,1492,2653,579,554,25,3
3358,43576,7,1888,2147,2800,2909,3075,1994,1493,2660,334,315,19,2
3359,43577,2,1883,2144,2799,2902,3074,1987,1488,2657,315,290,25,3
3360,43577,3,1886,2147,2796,2899,3077,1990,1485,2654,291,354,-63,-10
3361,43577,5,1894,2135,2784,2907,3089,1982,1477,2666,543,555,-12,-2
3362,43577,7,1897,2134,2785,2904,3086,1983,1476,2669,543,546,-3,-1
3363,43578,1,1923,2162,2813,2930,3114,2009,1502,2697,375,346,29,4
3364,43578,3,1912,2159,2816,2941,3103,2006,1505,2708,279,331,-52,-8
3365,43578,5,1899,2162,2819,2928,3100,2019,1518,2705,366,326,40,6
3366,43578,6,1905,2156,2825,2922,3094,2025,1512,2711,323,334,-11,-2
3367,43579,1,1930,2127,2800,2951,3069,2054,1537,2682,527,370,157,23
3368,43579,3,1929,2080,2847,2952,3068,2007,1584,2683,531,558,-27,-5
3369,43579,5,1932,2073,2840,2955,3075,2004,1581,2690,590,595,-5,-1
3370,43579,7,1928,2067,2846,2959,3079,2010,1575,2686,538,535,3,0
3371,43580,1,1922,2061,2840,2953,3073,2004,1569,2680,514,618,-104,-16
3372,43580,3,1926,2033,2868,2949,3077,1976,1597,2676,538,538,0,0
3373,43580,4,1926,2033,2868,2949,3077,1976,1597,2676,547,586,-39,-6
3374,43580,6,1930,2041,2872,2957,3073,1968,1593,2668,523,595,-72,-11
3375,43581,1,1927,2032,2885,2976,3086,1987,1590,2659,610,514,96,14
3376,43581,3,1955,2032,2885,2948,3114,1987,1590,2631,554,578,-24,-4
3377,43581,4,1959,2028,2881,2952,3118,1983,1586,2635,623,619,4,0
3378,43581,6,1949,2038,2871,2962,3128,1973,1596,2625,538,527,11,1
3379,43582,0,1935,2050,2885,2950,3142,1961,1582,2637,594,606,-12,-2
3380,43582,2,1932,2049,2882,2949,3139,1960,1579,2636,594,563,31,4
3381,43582,4,1931,2042,2883,2956,3138,1953,1580,2643,551,534,17,2
3382,43582,6,1930,2039,2882,2953,3139,1956,1581,2646,547,522,25,3
3383,43583,0,1942,2033,2870,2959,3127,1962,1593,2640,554,595,-41,-7
3384,43583,2,1965,2024,2893,2950,3150,1953,1616,2631,602,554,48,7
3385,43583,4,1974,2029,2884,2945,3159,1958,1607,2626,562,551,11,1
3386,43583,6,1972,2033,2882,2949,3161,1954,1609,2622,539,559,-20,-4
3387,43583,7,1976,2037,2878,2945,3157,1950,1613,2626,554,614,-60,-10
3388,43584,1,1969,2050,2891,2938,3170,1943,1606,2639,542,550,-8,-2
3389,43584,3,1977,2054,2887,2930,3178,1947,1602,2631,594,783,-189,-29
3390,43584,5,1958,2093,2926,2911,3139,1966,1621,2592,830,850,-20,-4
3391,43584,7,1955,2098,2921,2914,3142,1961,1626,2589,835,823,12,1
3392,43585,1,1955,2100,2923,2914,3144,1961,1626,2591,846,803,43,6
3393,43585,3,1966,2099,2924,2903,3155,1960,1627,2580,843,850,-7,-2
3394,43585,5,1975,2104,2929,2912,3150,1951,1618,2575,827,770,57,8
3395,43585,7,1962,2107,2926,2925,3163,1948,1621,2562,871,863,8,1
3396,43586,0,1963,2106,2925,2926,3162,1949,1622,2561,895,826,69,10
3397,43586,2,1972,2117,2934,2937,3171,1960,1631,2572,779,794,-15,-3
3398,43586,4,1977,2118,2929,2936,3176,1961,1626,2571,814,863,-49,-8
3399,43586,7,1983,2138,2925,2946,3170,1941,1630,2561,882,886,-4,-1
3400,43587,0,1984,2137,2924,2947,3169,1942,1631,2560,878,834,44,6
3401,43587,2,1983,2126,2923,2936,3168,1931,1630,2549,842,883,-41,-7
3402,43587,4,1969,2126,2937,2936,3154,1931,1644,2549,854,634,220,33
3403,43587,6,2004,2157,2972,2967,3119,1900,1609,2518,782,787,-5,-1
3404,43588,0,2005,2158,2971,2966,3118,1899,1610,2519,882,807,75,11
3405,43588,2,2026,2159,2992,2967,3139,1900,1631,2520,859,847,12,1
3406,43588,3,2025,2158,2993,2968,3138,1899,1632,2521,799,622,177,27
3407,43588,6,2054,2133,2968,2997,3163,1870,1603,2546,598,555,43,6
3408,43589,0,2090,2109,2932,3021,3127,1894,1639,2522,614,590,24,3
3409,43589,1,2087,2106,2929,3018,3124,1891,1636,2519,594,798,-204,-32
3410,43589,3,2053,2136,2899,3052,3090,1921,1606,2553,611,774,-163,-25
3411,43589,5,2103,2136,2899,3102,3090,1871,1556,2553,630,594,36,5
3412,43589,7,2103,2146,2889,3102,3090,1861,1566,2553,787,639,148,22
3413,43590,1,2126,2125,2868,3125,3069,1884,1589,2532,618,599,19,2
3414,43590,3,2119,2122,2871,3132,3062,1881,1592,2539,567,583,-16,-3
3415,43590,5,2119,2128,2877,3132,3056,1881,1592,2533,614,611,3,0
3416,43590,7,2117,2126,2879,3134,3058,1883,1590,2531,626,787,-161,-25
3417,43591,1,2141,2100,2853,3158,3032,1907,1614,2505,887,803,84,12
3418,43591,3,2140,2075,2878,3159,3031,1882,1639,2506,878,882,-4,-1
3419,43591,4,2141,2074,2877,3160,3032,1881,1638,2507,882,782,100,15
3420,43591,6,2153,2092,2889,3178,3020,1863,1626,2489,854,858,-4,-1
3421,43592,0,2155,2092,2887,3178,3018,1863,1628,2489,882,779,103,15
3422,43592,2,2169,2108,2901,3194,3032,1879,1642,2505,871,771,100,15
3423,43592,4,2122,2125,2948,3177,2985,1896,1689,2488,851,859,-8,-2
3424,43592,6,2122,2129,2948,3181,2985,1892,1689,2484,835,847,-12,-2
3425,43593,0,2123,2124,2947,3186,2984,1897,1690,2479,867,818,49,7
3426,43593,2,2114,2119,2938,3181,2975,1892,1681,2474,823,630,193,29
3427,43593,4,2145,2146,2907,3154,3006,1919,1650,2447,871,778,93,14
3428,43593,6,2142,2177,2904,3185,3009,1888,1653,2416,851,826,25,3
3429,43593,7,2139,2174,2907,3188,3012,1891,1650,2413,799,775,24,3
3430,43594,1,2142,2171,2904,3191,3009,1894,1653,2410,863,827,36,5
3431,43594,5,2126,2173,2902,3191,3001,1904,1659,2418,546,558,-12,-2
3432,43594,7,2124,2175,2900,3193,3003,1902,1661,2416,638,618,20,3
3433,43595,1,2117,2174,2899,3186,3002,1895,1654,2415,583,606,-23,-4
3434,43595,3,2117,2182,2891,3186,3002,1903,1646,2415,582,606,-24,-4
3435,43595,5,2112,2169,2878,3181,3015,1908,1651,2428,831,847,-16,-3
3436,43595,7,2127,2178,2869,3166,3000,1899,1660,2443,799,782,17,2
3437,43596,1,2152,2199,2890,3191,3021,1924,1685,2464,615,770,-155,-24
3438,43596,2,2176,2175,2914,3167,3045,1900,1709,2440,619,606,13,1
3439,43596,5,2168,2181,2922,3161,3037,1906,1717,2434,839,786,53,8
3440,43596,7,2179,2176,2927,3150,3026,1911,1712,2445,626,806,-180,-28
3441,43597,1,2211,2152,2903,3182,3002,1943,1744,2421,886,782,104,15
3442,43597,2,2226,2137,2918,3167,3017,1928,1759,2406,803,810,-7,-2
3443,43597,4,2219,2140,2925,3164,3010,1931,1766,2403,846,862,-16,-3
3444,43597,6,2212,2141,2918,3165,3017,1930,1773,2402,850,818,32,4
3445,43598,0,2201,2144,2929,3162,3028,1927,1762,2405,867,855,12,1
3446,43598,2,2194,2153,2922,3171,3021,1936,1755,2414,791,799,-8,-2
3447,43598,4,2177,2174,2939,3150,3004,1957,1772,2393,850,863,-13,-2
3448,43598,6,2177,2178,2939,3154,3004,1953,1772,2389,870,839,31,4
3449,43599,2,2202,2153,2956,3121,3021,1920,1797,2364,771,607,164,25
3450,43599,4,2223,2182,2935,3092,3042,1949,1776,2335,594,559,35,5
3451,43599,5,2228,2187,2940,3097,3037,1944,1771,2330,546,638,-92,-15
3452,43599,7,2247,2176,2951,3078,3018,1955,1760,2349,595,611,-16,-3
3453,43600,1,2215,2150,2925,3046,2992,1923,1728,2323,631,774,-143,-22
3454,43600,3,2234,2125,2950,3027,3011,1898,1753,2304,618,627,-9,-2
3455,43600,5,2207,2102,2927,3000,3034,1925,1780,2327,607,567,40,6
3456,43600,7,2206,2089,2940,3001,3035,1938,1767,2326,591,534,57,8
3457,43601,1,2202,2101,2952,2997,3047,1934,1763,2338,587,586,1,0
3458,43601,3,2201,2100,2953,2998,3046,1933,1764,2339,778,602,176,26
3459,43601,5,2170,2121,2974,2967,3025,1964,1795,2318,555,635,-80,-13
3460,43601,7,2186,2111,2984,2951,3009,1974,1785,2334,583,615,-32,-5
3461,43602,0,2181,2116,2989,2946,3014,1969,1780,2339,599,791,-192,-30
